"","Date","Count","Hour","Temp","Humidity","Wind_speed","Visibility","Dew_Point","Solar_Radiation","Rainfall","Snowfall","Seasons","Holiday","Functioning"
"1010","15/01/2018",55,5,5,76,1.9,808,1.1,0,0,0,"Winter","No Holiday","Yes"
"1011","15/01/2018",58,3,4.4,70,1.7,928,-0.6,0,0,0,"Winter","No Holiday","Yes"
"1012","15/01/2018",74,2,3.6,65,0.9,959,-2.3,0,0,0,"Winter","No Holiday","Yes"
"1013","15/01/2018",82,6,4.9,83,3,582,2.2,0,0,0,"Winter","No Holiday","Yes"
"1014","15/01/2018",122,1,3,62,0.9,835,-3.5,0,0,0,"Winter","No Holiday","Yes"
"1015","15/01/2018",171,0,3,60,0.5,842,-4,0,0,0,"Winter","No Holiday","Yes"
"1016","15/01/2018",209,7,4.4,87,1,357,2.4,0,0,0,"Winter","No Holiday","Yes"
"1017","15/01/2018",212,10,4.2,82,2.2,560,1.3,0.22,0,0,"Winter","No Holiday","Yes"
"1018","15/01/2018",230,23,2.4,63,0.6,443,-3.9,0,0,0,"Winter","No Holiday","Yes"
"1019","15/01/2018",254,11,4.7,75,2.3,533,0.6,0.54,0,0,"Winter","No Holiday","Yes"
"1020","15/01/2018",303,9,3.9,86,1.7,399,1.7,0.11,0.2,0,"Winter","No Holiday","Yes"
"1021","15/01/2018",306,14,7.1,52,2.1,646,-2.1,0.76,0,0,"Winter","No Holiday","Yes"
"1022","15/01/2018",309,13,6.1,61,2.3,534,-0.8,0.91,0,0,"Winter","No Holiday","Yes"
"1023","15/01/2018",311,12,6.2,64,1.9,549,-0.1,0.79,0,0,"Winter","No Holiday","Yes"
"1024","15/01/2018",321,20,3.7,58,1.3,474,-3.8,0,0,0,"Winter","No Holiday","Yes"
"1025","15/01/2018",333,22,3,61,1.6,460,-3.8,0,0,0,"Winter","No Holiday","Yes"
"1026","15/01/2018",334,21,3.4,59,0.8,471,-3.8,0,0,0,"Winter","No Holiday","Yes"
"1027","15/01/2018",349,15,7.4,38,1.7,817,-6,0.63,0,0,"Winter","No Holiday","Yes"
"1028","15/01/2018",365,16,7.5,37,0.9,813,-6.2,0.48,0,0,"Winter","No Holiday","Yes"
"1029","15/01/2018",444,8,4.1,85,1.1,470,1.7,0,0,0,"Winter","No Holiday","Yes"
"1030","15/01/2018",444,19,4.4,53,1.2,538,-4.3,0,0,0,"Winter","No Holiday","Yes"
"1031","15/01/2018",455,17,6.5,40,0.8,804,-6.1,0.23,0,0,"Winter","No Holiday","Yes"
"1032","15/01/2018",555,18,5.2,44,1.3,647,-6,0,0,0,"Winter","No Holiday","Yes"
"1033","15/02/2018",32,5,-2.4,33,3.1,2000,-16.5,0,0,0,"Winter","Holiday","Yes"
"1034","15/02/2018",39,6,-2.6,38,1,2000,-15,0,0,0,"Winter","Holiday","Yes"
"1035","15/02/2018",55,7,-3,40,0.9,2000,-14.7,0,0,0,"Winter","Holiday","Yes"
"1036","15/02/2018",58,4,-1.9,34,3,2000,-15.7,0,0,0,"Winter","Holiday","Yes"
"1037","15/02/2018",74,3,-1.4,34,2.1,2000,-15.2,0,0,0,"Winter","Holiday","Yes"
"1038","15/02/2018",92,23,-2.5,31,1.4,1996,-17.3,0,0,0,"Winter","Holiday","Yes"
"1039","15/02/2018",112,2,-1.2,35,2.2,2000,-14.7,0,0,0,"Winter","Holiday","Yes"
"1040","15/02/2018",112,8,-3,38,1,2000,-15.4,0,0,0,"Winter","Holiday","Yes"
"1041","15/02/2018",112,9,-3.5,30,1.5,1980,-18.6,0,0,0,"Winter","Holiday","Yes"
"1042","15/02/2018",123,1,-1.1,38,2.8,1999,-13.6,0,0,0,"Winter","Holiday","Yes"
"1043","15/02/2018",126,0,-0.7,37,3.5,1716,-13.6,0,0,0,"Winter","Holiday","Yes"
"1044","15/02/2018",127,10,-1.6,26,1.9,1980,-18.6,1.29,0,0,"Winter","Holiday","Yes"
"1045","15/02/2018",134,21,-1.1,32,2.4,2000,-15.7,0,0,0,"Winter","Holiday","Yes"
"1046","15/02/2018",145,22,-1.9,30,0.8,2000,-17.2,0,0,0,"Winter","Holiday","Yes"
"1047","15/02/2018",148,20,-0.4,27,2.2,2000,-17.1,0,0,0,"Winter","Holiday","Yes"
"1048","15/02/2018",166,19,0.1,21,2.9,2000,-19.7,0,0,0,"Winter","Holiday","Yes"
"1049","15/02/2018",170,11,0.1,22,2,2000,-19.1,1.84,0,0,"Winter","Holiday","Yes"
"1050","15/02/2018",174,12,1.7,20,3,1983,-18.9,2.28,0,0,"Winter","Holiday","Yes"
"1051","15/02/2018",190,18,1.1,18,2.5,2000,-20.6,0.2,0,0,"Winter","Holiday","Yes"
"1052","15/02/2018",236,17,2.4,17,3.1,1990,-20.2,0.78,0,0,"Winter","Holiday","Yes"
"1053","15/02/2018",240,13,2.2,18,3.4,1942,-19.7,2.3,0,0,"Winter","Holiday","Yes"
"1054","15/02/2018",270,14,2.9,14,4.3,2000,-22,2.29,0,0,"Winter","Holiday","Yes"
"1055","15/02/2018",273,16,3.2,16,3,2000,-20.2,1.45,0,0,"Winter","Holiday","Yes"
"1056","15/02/2018",276,15,3.8,17,3.2,2000,-19,1.97,0,0,"Winter","Holiday","Yes"
"1057","15/12/2017",68,5,-7.5,64,0.9,989,-13.1,0,0,0,"Winter","No Holiday","Yes"
"1058","15/12/2017",69,4,-7.1,59,0.8,1058,-13.7,0,0,0,"Winter","No Holiday","Yes"
"1059","15/12/2017",110,3,-6.9,56,0.5,1111,-14.2,0,0,0,"Winter","No Holiday","Yes"
"1060","15/12/2017",129,6,-7.4,64,0.7,906,-13,0,0,0,"Winter","No Holiday","Yes"
"1061","15/12/2017",162,2,-6.8,58,0.4,1089,-13.6,0,0,0,"Winter","No Holiday","Yes"
"1062","15/12/2017",221,10,-4.6,52,0.8,648,-12.9,0.34,0,0,"Winter","No Holiday","Yes"
"1063","15/12/2017",227,0,-5.7,53,0.6,1262,-13.7,0,0,0,"Winter","No Holiday","Yes"
"1064","15/12/2017",241,1,-6.3,57,0.4,1148,-13.4,0,0,0,"Winter","No Holiday","Yes"
"1065","15/12/2017",247,23,-1.3,60,2.5,792,-8,0,0,0,"Winter","No Holiday","Yes"
"1066","15/12/2017",279,11,-2.9,46,1,809,-12.9,0.42,0,0,"Winter","No Holiday","Yes"
"1067","15/12/2017",285,7,-7,63,0.6,865,-12.8,0,0,0,"Winter","No Holiday","Yes"
"1068","15/12/2017",296,22,-0.1,49,2,870,-9.5,0,0,0,"Winter","No Holiday","Yes"
"1069","15/12/2017",300,21,0.7,47,2.7,1283,-9.3,0,0,0,"Winter","No Holiday","Yes"
"1070","15/12/2017",309,12,-2.5,43,0.7,895,-13.3,0.34,0,0,"Winter","No Holiday","Yes"
"1071","15/12/2017",320,20,0.9,42,1.2,1113,-10.5,0,0,0,"Winter","No Holiday","Yes"
"1072","15/12/2017",325,13,-1.6,40,0.3,868,-13.4,0.32,0,0,"Winter","No Holiday","Yes"
"1073","15/12/2017",329,14,-0.7,39,0.8,826,-12.9,0.35,0,0,"Winter","No Holiday","Yes"
"1074","15/12/2017",330,9,-5.9,60,0.6,691,-12.4,0.09,0,0,"Winter","No Holiday","Yes"
"1075","15/12/2017",342,15,0.1,35,1.5,946,-13.5,0.42,0,0,"Winter","No Holiday","Yes"
"1076","15/12/2017",354,16,0,37,0.6,994,-12.9,0.13,0,0,"Winter","No Holiday","Yes"
"1077","15/12/2017",451,19,0.6,41,1.2,1550,-11.1,0,0,0,"Winter","No Holiday","Yes"
"1078","15/12/2017",464,17,-0.2,39,0.8,1016,-12.5,0,0,0,"Winter","No Holiday","Yes"
"1079","15/12/2017",658,8,-6.6,64,1.1,791,-12.2,0,0,0,"Winter","No Holiday","Yes"
"1080","15/12/2017",682,18,0.1,43,0.9,1485,-11,0,0,0,"Winter","No Holiday","Yes"
"1081","16/01/2018",51,4,0.8,65,0.7,502,-5,0,0,0,"Winter","No Holiday","Yes"
"1082","16/01/2018",58,5,1.1,64,0.5,505,-4.9,0,0,0,"Winter","No Holiday","Yes"
"1083","16/01/2018",81,3,0.3,70,0.6,438,-4.5,0,0,0,"Winter","No Holiday","Yes"
"1084","16/01/2018",140,6,1.2,69,0.6,436,-3.8,0,0,0,"Winter","No Holiday","Yes"
"1085","16/01/2018",141,2,0.5,72,0.7,385,-3.9,0,0,0,"Winter","No Holiday","Yes"
"1086","16/01/2018",207,1,1.2,64,0.7,455,-4.8,0,0,0,"Winter","No Holiday","Yes"
"1087","16/01/2018",212,0,1.8,67,1.2,387,-3.6,0,0,0,"Winter","No Holiday","Yes"
"1088","16/01/2018",221,10,2.7,60,0.5,392,-4.3,0.18,0,0,"Winter","No Holiday","Yes"
"1089","16/01/2018",242,23,3.9,60,0.9,379,-3.1,0,0,0,"Winter","No Holiday","Yes"
"1090","16/01/2018",250,15,6.3,40,0.3,498,-6.3,0.19,0,0,"Winter","No Holiday","Yes"
"1091","16/01/2018",256,11,3.9,57,0.8,363,-3.8,0.28,0,0,"Winter","No Holiday","Yes"
"1092","16/01/2018",276,12,5.2,52,1.2,349,-3.8,0.45,0,0,"Winter","No Holiday","Yes"
"1093","16/01/2018",276,14,6.5,43,0.8,468,-5.2,0.52,0,0,"Winter","No Holiday","Yes"
"1094","16/01/2018",277,16,5.8,50,0.9,547,-3.8,0.11,0,0,"Winter","No Holiday","Yes"
"1095","16/01/2018",296,13,5.8,47,0.8,382,-4.6,0.53,0,0,"Winter","No Holiday","Yes"
"1096","16/01/2018",318,7,1.1,69,0.6,418,-3.9,0,0,0,"Winter","No Holiday","Yes"
"1097","16/01/2018",321,22,4,57,0.3,430,-3.7,0,0,0,"Winter","No Holiday","Yes"
"1098","16/01/2018",332,20,4.5,58,0.8,383,-3,0,0,0,"Winter","No Holiday","Yes"
"1099","16/01/2018",342,21,4.3,56,0.7,434,-3.7,0,0,0,"Winter","No Holiday","Yes"
"1100","16/01/2018",376,9,1.9,65,0.8,402,-3.9,0.06,0,0,"Winter","No Holiday","Yes"
"1101","16/01/2018",381,17,5.2,58,0.8,462,-2.4,0.08,0,0,"Winter","No Holiday","Yes"
"1102","16/01/2018",409,19,4.6,57,1,432,-3.2,0,0,0,"Winter","No Holiday","Yes"
"1103","16/01/2018",592,18,4.9,59,1.4,427,-2.4,0,0,0,"Winter","No Holiday","Yes"
"1104","16/01/2018",650,8,1.2,68,0.6,411,-4,0,0,0,"Winter","No Holiday","Yes"
"1105","16/02/2018",28,5,-5,44,0.9,1976,-15.3,0,0,0,"Winter","Holiday","Yes"
"1106","16/02/2018",30,6,-5.2,42,0.7,1980,-16.1,0,0,0,"Winter","Holiday","Yes"
"1107","16/02/2018",35,4,-4.5,42,1.4,1944,-15.5,0,0,0,"Winter","Holiday","Yes"
"1108","16/02/2018",36,3,-4.4,37,1.7,1989,-16.9,0,0,0,"Winter","Holiday","Yes"
"1109","16/02/2018",47,2,-4.1,38,1.2,1996,-16.3,0,0,0,"Winter","Holiday","Yes"
"1110","16/02/2018",48,9,-4.3,33,0.7,1923,-18.2,0.6,0,0,"Winter","Holiday","Yes"
"1111","16/02/2018",49,7,-5.4,41,0.3,2000,-16.6,0,0,0,"Winter","Holiday","Yes"
"1112","16/02/2018",68,8,-5.4,38,0.7,2000,-17.5,0.04,0,0,"Winter","Holiday","Yes"
"1113","16/02/2018",77,1,-3.6,35,2,1943,-16.8,0,0,0,"Winter","Holiday","Yes"
"1114","16/02/2018",78,10,-1.3,32,1.5,1933,-15.9,1.24,0,0,"Winter","Holiday","Yes"
"1115","16/02/2018",84,23,-2,51,3.2,1336,-10.8,0,0,0,"Winter","Holiday","Yes"
"1116","16/02/2018",93,11,1,25,1.4,1782,-16.8,1.7,0,0,"Winter","Holiday","Yes"
"1117","16/02/2018",105,0,-3.3,35,1.8,1977,-16.6,0,0,0,"Winter","Holiday","Yes"
"1118","16/02/2018",114,21,0.1,67,2.5,1451,-5.3,0,0,0,"Winter","Holiday","Yes"
"1119","16/02/2018",116,22,-0.6,70,3.4,1204,-5.4,0,0,0,"Winter","Holiday","Yes"
"1120","16/02/2018",126,19,0.6,59,2.3,1939,-6.5,0,0,0,"Winter","Holiday","Yes"
"1121","16/02/2018",137,12,2.2,19,1.4,1946,-19.1,2.01,0,0,"Winter","Holiday","Yes"
"1122","16/02/2018",150,20,0.2,61,1.9,1956,-6.4,0,0,0,"Winter","Holiday","Yes"
"1123","16/02/2018",165,18,1.4,56,3.2,1932,-6.4,0.22,0,0,"Winter","Holiday","Yes"
"1124","16/02/2018",169,13,3.5,17,3.2,1971,-19.3,2.2,0,0,"Winter","Holiday","Yes"
"1125","16/02/2018",189,16,3.3,38,3.8,1921,-9.6,1.33,0,0,"Winter","Holiday","Yes"
"1126","16/02/2018",196,14,4.2,18,3.3,1976,-18,2.25,0,0,"Winter","Holiday","Yes"
"1127","16/02/2018",210,17,2.5,48,4.2,1979,-7.4,0.76,0,0,"Winter","Holiday","Yes"
"1128","16/02/2018",243,15,4,26,3.5,2000,-13.8,1.75,0,0,"Winter","Holiday","Yes"
"1129","16/12/2017",45,5,-5.6,72,2,662,-9.8,0,0,0,"Winter","No Holiday","Yes"
"1130","16/12/2017",66,6,-6.1,69,2.9,765,-10.8,0,0,0,"Winter","No Holiday","Yes"
"1131","16/12/2017",80,4,-5,70,2.7,702,-9.6,0,0,0,"Winter","No Holiday","Yes"
"1132","16/12/2017",90,7,-6.7,64,2.1,977,-12.3,0,0,0,"Winter","No Holiday","Yes"
"1133","16/12/2017",129,3,-4.5,71,1.6,651,-8.9,0,0,0,"Winter","No Holiday","Yes"
"1134","16/12/2017",142,23,-8,41,2.2,2000,-18.9,0,0,0,"Winter","No Holiday","Yes"
"1135","16/12/2017",143,20,-6.6,37,3.4,2000,-18.9,0,0,0,"Winter","No Holiday","Yes"
"1136","16/12/2017",155,22,-7.6,41,1.6,2000,-18.6,0,0,0,"Winter","No Holiday","Yes"
"1137","16/12/2017",159,21,-7.1,39,3.2,2000,-18.7,0,0,0,"Winter","No Holiday","Yes"
"1138","16/12/2017",173,19,-6,32,2.4,2000,-20,0,0,0,"Winter","No Holiday","Yes"
"1139","16/12/2017",190,8,-7.3,62,2.6,1112,-13.3,0,0,0,"Winter","No Holiday","Yes"
"1140","16/12/2017",195,9,-7.2,47,2.8,1724,-16.6,0.18,0,0,"Winter","No Holiday","Yes"
"1141","16/12/2017",201,10,-6.2,42,2.3,1893,-17,0.52,0,0,"Winter","No Holiday","Yes"
"1142","16/12/2017",212,18,-5.3,28,3.5,2000,-21,0,0,0,"Winter","No Holiday","Yes"
"1143","16/12/2017",217,0,-2.6,73,3.4,787,-6.7,0,0,0,"Winter","No Holiday","Yes"
"1144","16/12/2017",228,2,-4.1,73,2.1,567,-8.2,0,0,0,"Winter","No Holiday","Yes"
"1145","16/12/2017",239,11,-5.2,30,4,1991,-20.1,0.86,0,0,"Winter","No Holiday","Yes"
"1146","16/12/2017",252,12,-4.1,28,3.8,1998,-19.9,1.08,0,0,"Winter","No Holiday","Yes"
"1147","16/12/2017",258,16,-3.3,24,3.5,2000,-21,0.54,0,0,"Winter","No Holiday","Yes"
"1148","16/12/2017",277,17,-4.6,26,2.6,2000,-21.2,0.17,0,0,"Winter","No Holiday","Yes"
"1149","16/12/2017",291,15,-3.3,22,5,2000,-22,0.86,0,0,"Winter","No Holiday","Yes"
"1150","16/12/2017",292,14,-3.4,22,4.3,1966,-22.1,1.07,0,0,"Winter","No Holiday","Yes"
"1151","16/12/2017",296,13,-3.7,23,4,1980,-21.8,1.12,0,0,"Winter","No Holiday","Yes"
"1152","16/12/2017",302,1,-3.4,76,2.9,582,-7,0,0,0,"Winter","No Holiday","Yes"
"1153","17/01/2018",55,4,3,68,0.5,322,-2.3,0,0,0,"Winter","No Holiday","Yes"
"1154","17/01/2018",72,5,2.9,66,0.8,325,-2.8,0,0,0,"Winter","No Holiday","Yes"
"1155","17/01/2018",75,3,3,67,0.8,297,-2.5,0,0,0,"Winter","No Holiday","Yes"
"1156","17/01/2018",115,6,2.7,71,1.1,270,-2,0,0,0,"Winter","No Holiday","Yes"
"1157","17/01/2018",140,2,3.1,65,0.8,310,-2.8,0,0,0,"Winter","No Holiday","Yes"
"1158","17/01/2018",183,1,3.3,64,0.4,339,-2.8,0,0,0,"Winter","No Holiday","Yes"
"1159","17/01/2018",204,0,3.5,62,0.4,382,-3.1,0,0,0,"Winter","No Holiday","Yes"
"1160","17/01/2018",212,10,4.3,58,0.5,401,-3.2,0.23,0,0,"Winter","No Holiday","Yes"
"1161","17/01/2018",227,23,2.7,74,0.8,291,-1.4,0,0,0,"Winter","No Holiday","Yes"
"1162","17/01/2018",258,14,7.7,54,2.6,313,-1,0.58,0,0,"Winter","No Holiday","Yes"
"1163","17/01/2018",270,11,6,51,1,436,-3.3,0.55,0,0,"Winter","No Holiday","Yes"
"1164","17/01/2018",272,7,2.5,71,0.9,289,-2.2,0,0,0,"Winter","No Holiday","Yes"
"1165","17/01/2018",273,13,8,54,1.8,435,-0.7,0.57,0,0,"Winter","No Holiday","Yes"
"1166","17/01/2018",278,15,8.5,49,1.3,400,-1.6,0.73,0,0,"Winter","No Holiday","Yes"
"1167","17/01/2018",286,20,3.5,72,1.7,361,-1,0,0,0,"Winter","No Holiday","Yes"
"1168","17/01/2018",310,12,8.1,51,1.4,367,-1.4,0.75,0,0,"Winter","No Holiday","Yes"
"1169","17/01/2018",313,22,2.8,74,0.5,309,-1.3,0,0,0,"Winter","No Holiday","Yes"
"1170","17/01/2018",314,16,8.3,54,1.2,330,-0.4,0.44,0,0,"Winter","No Holiday","Yes"
"1171","17/01/2018",320,21,3.1,74,1.1,333,-1,0,0,0,"Winter","No Holiday","Yes"
"1172","17/01/2018",337,9,3,66,0.7,306,-2.7,0.12,0,0,"Winter","No Holiday","Yes"
"1173","17/01/2018",360,19,4.2,68,2.4,446,-1.1,0,0,0,"Winter","No Holiday","Yes"
"1174","17/01/2018",380,17,7.2,57,3.3,342,-0.7,0.19,0,0,"Winter","No Holiday","Yes"
"1175","17/01/2018",501,18,5.2,62,2.9,503,-1.5,0.01,0,0,"Winter","No Holiday","Yes"
"1176","17/01/2018",537,8,2.6,70,0.6,296,-2.3,0,0,0,"Winter","No Holiday","Yes"
"1177","17/02/2018",14,5,-5.7,31,2.3,1999,-20.1,0,0,0,"Winter","Holiday","Yes"
"1178","17/02/2018",20,4,-5.2,28,2.5,2000,-20.9,0,0,0,"Winter","Holiday","Yes"
"1179","17/02/2018",34,3,-4.5,28,3,2000,-20.3,0,0,0,"Winter","Holiday","Yes"
"1180","17/02/2018",35,7,-6.8,32,1.6,2000,-20.7,0,0,0,"Winter","Holiday","Yes"
"1181","17/02/2018",39,6,-6.2,32,2.5,2000,-20.2,0,0,0,"Winter","Holiday","Yes"
"1182","17/02/2018",56,2,-3.8,30,3.9,2000,-18.8,0,0,0,"Winter","Holiday","Yes"
"1183","17/02/2018",71,1,-3.1,36,3.5,2000,-16,0,0,0,"Winter","Holiday","Yes"
"1184","17/02/2018",79,0,-2.7,41,3.2,1695,-14.1,0,0,0,"Winter","Holiday","Yes"
"1185","17/02/2018",80,8,-7.1,30,1.7,1991,-21.7,0.04,0,0,"Winter","Holiday","Yes"
"1186","17/02/2018",98,9,-6.5,26,2.4,1874,-22.8,0.64,0,0,"Winter","Holiday","Yes"
"1187","17/02/2018",103,10,-4.3,21,1.4,1908,-23.4,1.34,0,0,"Winter","Holiday","Yes"
"1188","17/02/2018",117,23,-2.9,31,3.8,2000,-17.7,0,0,0,"Winter","Holiday","Yes"
"1189","17/02/2018",123,22,-2.7,42,2.2,2000,-13.8,0,0,0,"Winter","Holiday","Yes"
"1190","17/02/2018",133,21,-2.3,38,2.3,2000,-14.7,0,0,0,"Winter","Holiday","Yes"
"1191","17/02/2018",145,20,-2.1,38,2,2000,-14.5,0,0,0,"Winter","Holiday","Yes"
"1192","17/02/2018",155,11,-2.8,19,2.6,1957,-23.2,1.91,0,0,"Winter","Holiday","Yes"
"1193","17/02/2018",169,19,-1.5,32,2.5,2000,-16,0,0,0,"Winter","Holiday","Yes"
"1194","17/02/2018",183,12,-1.3,17,1.5,1998,-23.2,2.28,0,0,"Winter","Holiday","Yes"
"1195","17/02/2018",193,13,-0.4,15,2.4,1938,-23.9,2.46,0,0,"Winter","Holiday","Yes"
"1196","17/02/2018",223,18,-0.3,17,1.9,2000,-22.4,0.2,0,0,"Winter","Holiday","Yes"
"1197","17/02/2018",250,17,0.6,17,3.3,2000,-21.7,0.79,0,0,"Winter","Holiday","Yes"
"1198","17/02/2018",258,14,-0.1,15,4,2000,-23.7,2.39,0,0,"Winter","Holiday","Yes"
"1199","17/02/2018",267,16,1.3,15,4.2,2000,-22.5,1.63,0,0,"Winter","Holiday","Yes"
"1200","17/02/2018",273,15,1,14,4.6,2000,-23.5,2.12,0,0,"Winter","Holiday","Yes"
"1201","17/12/2017",31,5,-9.7,41,3.1,2000,-20.5,0,0,0,"Winter","No Holiday","Yes"
"1202","17/12/2017",39,6,-9.9,42,2.3,2000,-20.4,0,0,0,"Winter","No Holiday","Yes"
"1203","17/12/2017",41,4,-9.5,40,1.9,2000,-20.6,0,0,0,"Winter","No Holiday","Yes"
"1204","17/12/2017",53,7,-10.2,42,2.3,2000,-20.6,0,0,0,"Winter","No Holiday","Yes"
"1205","17/12/2017",94,8,-10.7,43,0.9,2000,-20.8,0,0,0,"Winter","No Holiday","Yes"
"1206","17/12/2017",100,3,-9,40,3.1,2000,-20.1,0,0,0,"Winter","No Holiday","Yes"
"1207","17/12/2017",122,9,-10.5,38,1.1,1950,-22.1,0.19,0,0,"Winter","No Holiday","Yes"
"1208","17/12/2017",132,2,-8.7,40,2.8,2000,-19.8,0,0,0,"Winter","No Holiday","Yes"
"1209","17/12/2017",138,23,-6.9,53,0.7,2000,-14.8,0,0,0,"Winter","No Holiday","Yes"
"1210","17/12/2017",142,10,-8.5,31,1.5,1997,-22.6,0.58,0,0,"Winter","No Holiday","Yes"
"1211","17/12/2017",146,1,-8.4,40,1.6,2000,-19.6,0,0,0,"Winter","No Holiday","Yes"
"1212","17/12/2017",157,19,-5.6,39,1.1,2000,-17.3,0,0,0,"Winter","No Holiday","Yes"
"1213","17/12/2017",166,20,-6,42,0.8,2000,-16.8,0,0,0,"Winter","No Holiday","Yes"
"1214","17/12/2017",168,21,-6.5,45,0.7,2000,-16.4,0,0,0,"Winter","No Holiday","Yes"
"1215","17/12/2017",172,22,-6.6,50,0.6,1990,-15.3,0,0,0,"Winter","No Holiday","Yes"
"1216","17/12/2017",175,0,-8.1,41,2,2000,-19,0,0,0,"Winter","No Holiday","Yes"
"1217","17/12/2017",189,11,-7.2,29,1.8,1926,-22.2,0.88,0,0,"Winter","No Holiday","Yes"
"1218","17/12/2017",204,18,-4.7,37,1.8,2000,-17.2,0.01,0,0,"Winter","No Holiday","Yes"
"1219","17/12/2017",216,12,-4.9,25,2.6,1966,-21.9,1.08,0,0,"Winter","No Holiday","Yes"
"1220","17/12/2017",223,13,-4.5,25,3.2,1989,-21.6,1.14,0,0,"Winter","No Holiday","Yes"
"1221","17/12/2017",256,16,-2.7,31,2.3,2000,-17.5,0.54,0,0,"Winter","No Holiday","Yes"
"1222","17/12/2017",266,17,-3.8,35,2.4,2000,-17,0.17,0,0,"Winter","No Holiday","Yes"
"1223","17/12/2017",268,14,-3.2,26,3.1,1933,-20,1.07,0,0,"Winter","No Holiday","Yes"
"1224","17/12/2017",278,15,-2.5,28,2,2000,-18.5,0.85,0,0,"Winter","No Holiday","Yes"
"1225","18/01/2018",50,4,3.3,80,2.1,232,0.1,0,0,0,"Winter","No Holiday","Yes"
"1226","18/01/2018",68,5,2.6,82,2,229,-0.1,0,0,0,"Winter","No Holiday","Yes"
"1227","18/01/2018",95,3,3.6,74,1.7,273,-0.6,0,0,0,"Winter","No Holiday","Yes"
"1228","18/01/2018",107,6,2.2,82,2,211,-0.5,0,0,0,"Winter","No Holiday","Yes"
"1229","18/01/2018",137,2,3.3,73,1.2,288,-1,0,0,0,"Winter","No Holiday","Yes"
"1230","18/01/2018",188,10,1.4,81,2.1,255,-1.5,0.21,0,0,"Winter","No Holiday","Yes"
"1231","18/01/2018",190,1,3.2,72,1.9,306,-1.3,0,0,0,"Winter","No Holiday","Yes"
"1232","18/01/2018",215,0,2.7,73,1,290,-1.6,0,0,0,"Winter","No Holiday","Yes"
"1233","18/01/2018",232,23,0.6,47,2.3,1046,-9.4,0,0,0,"Winter","No Holiday","Yes"
"1234","18/01/2018",261,11,1.8,75,1.8,301,-2.1,0.35,0,0,"Winter","No Holiday","Yes"
"1235","18/01/2018",267,12,2.5,72,2.4,256,-2,0,0,0,"Winter","No Holiday","Yes"
"1236","18/01/2018",269,15,4.2,36,2.3,957,-9.5,0.57,0,0,"Winter","No Holiday","Yes"
"1237","18/01/2018",279,7,1.5,86,1.1,189,-0.5,0,0,0,"Winter","No Holiday","Yes"
"1238","18/01/2018",301,14,4.4,42,2.3,719,-7.4,0.72,0,0,"Winter","No Holiday","Yes"
"1239","18/01/2018",303,20,1.1,44,1.2,1171,-9.8,0,0,0,"Winter","No Holiday","Yes"
"1240","18/01/2018",305,9,1.2,84,2.1,210,-1.2,0.07,0,0,"Winter","No Holiday","Yes"
"1241","18/01/2018",307,13,3.5,54,3.2,463,-4.9,0.68,0,0,"Winter","No Holiday","Yes"
"1242","18/01/2018",318,22,0.7,45,2,1084,-9.9,0,0,0,"Winter","No Holiday","Yes"
"1243","18/01/2018",328,16,3.6,42,2.4,883,-8.1,0.29,0,0,"Winter","No Holiday","Yes"
"1244","18/01/2018",339,21,0.8,45,1.5,1184,-9.8,0,0,0,"Winter","No Holiday","Yes"
"1245","18/01/2018",365,19,1.5,41,1,1210,-10.3,0,0,0,"Winter","No Holiday","Yes"
"1246","18/01/2018",416,17,2.8,46,2.1,858,-7.6,0.14,0,0,"Winter","No Holiday","Yes"
"1247","18/01/2018",506,18,2,39,2.1,1259,-10.5,0.01,0,0,"Winter","No Holiday","Yes"
"1248","18/01/2018",537,8,1.1,86,1.2,197,-0.9,0,0,0,"Winter","No Holiday","Yes"
"1249","18/02/2018",22,5,-4,28,0.5,2000,-19.8,0,0,0,"Winter","No Holiday","Yes"
"1250","18/02/2018",37,4,-4.1,27,0.6,2000,-20.3,0,0,0,"Winter","No Holiday","Yes"
"1251","18/02/2018",38,6,-4.1,30,1.1,2000,-19.1,0,0,0,"Winter","No Holiday","Yes"
"1252","18/02/2018",52,7,-4.6,31,1.2,2000,-19.2,0,0,0,"Winter","No Holiday","Yes"
"1253","18/02/2018",56,3,-4.5,26,0,2000,-21.1,0,0,0,"Winter","No Holiday","Yes"
"1254","18/02/2018",86,2,-4.7,33,0.1,2000,-18.5,0,0,0,"Winter","No Holiday","Yes"
"1255","18/02/2018",92,8,-4.8,31,0.8,2000,-19.3,0.02,0,0,"Winter","No Holiday","Yes"
"1256","18/02/2018",99,0,-3.6,33,1.7,2000,-17.5,0,0,0,"Winter","No Holiday","Yes"
"1257","18/02/2018",103,1,-4.4,33,1.4,2000,-18.2,0,0,0,"Winter","No Holiday","Yes"
"1258","18/02/2018",137,9,-4.1,30,0.5,2000,-19.1,0.28,0,0,"Winter","No Holiday","Yes"
"1259","18/02/2018",153,23,-0.7,37,0.9,1814,-13.6,0,0,0,"Winter","No Holiday","Yes"
"1260","18/02/2018",156,10,-1.8,23,0.6,2000,-20.2,0.8,0,0,"Winter","No Holiday","Yes"
"1261","18/02/2018",183,11,0,20,0.8,1975,-20.3,1.05,0,0,"Winter","No Holiday","Yes"
"1262","18/02/2018",191,22,-0.3,34,1.6,1981,-14.2,0,0,0,"Winter","No Holiday","Yes"
